Rainfall_Aries,Rainfall_Boso,Rainfall_Campana,Rainfall_Nangka,Rainfall_Oro,Waterlevel_Sto_Nino,Waterlevel_Montalban,Discharge_Sto_Nino,Discharge_San_Jose,Cross_Section_Sto_Nino,Cross_Section_Montalban,Velocity_Sto_Nino,Velocity_Montalban,datetime,t,x,Date
0,0,0,0,0,11.77,20.93,12.724316406204958,13.43707893766902,776.8199999999999,627.9,0.0163800061870252,0.0214000301603265,2017-04-14 05:00:00,18000.0,14420,2017-04-14
0,0,0,0,0,11.77,20.93,12.724316406204958,13.43707893766902,776.8199999999999,627.9,0.0163800061870252,0.0214000301603265,2017-04-14 06:00:00,21600.0,14420,2017-04-14
0,0,0,0,0,11.77,20.93,12.724316406204958,13.43707893766902,776.8199999999999,627.9,0.0163800061870252,0.0214000301603265,2017-04-14 07:00:00,25200.0,14420,2017-04-14
0,0,0,0,0,11.77,20.93,12.724316406204958,13.43707893766902,776.8199999999999,627.9,0.0163800061870252,0.0214000301603265,2017-04-14 08:00:00,28800.0,14420,2017-04-14
0,0,0,0,0,11.77,20.93,12.724316406204958,13.43707893766902,776.8199999999999,627.9,0.0163800061870252,0.0214000301603265,2017-04-14 09:00:00,32400.0,14420,2017-04-14
0,0,0,0,0,11.77,20.93,12.724316406204958,13.43707893766902,776.8199999999999,627.9,0.0163800061870252,0.0214000301603265,2017-04-14 10:00:00,36000.0,14420,2017-04-14
0,0,0,0,0,11.77,20.93,12.724316406204958,13.43707893766902,776.8199999999999,627.9,0.0163800061870252,0.0214000301603265,2017-04-14 11:00:00,39600.0,14420,2017-04-14
0,0,0,0,0,11.77,20.93,12.724316406204958,13.43707893766902,776.8199999999999,627.9,0.0163800061870252,0.0214000301603265,2017-04-14 12:00:00,43200.0,14420,2017-04-14
0,0,0,0,0,11.77,20.93,12.724316406204958,13.43707893766902,776.8199999999999,627.9,0.0163800061870252,0.0214000301603265,2017-04-14 13:00:00,46800.0,14420,2017-04-14
0,0,0,0,0,11.77,20.93,12.724316406204958,13.43707893766902,776.8199999999999,627.9,0.0163800061870252,0.0214000301603265,2017-04-14 14:00:00,50400.0,14420,2017-04-14
0,0,0,0,0,11.77,20.93,12.724316406204958,13.43707893766902,776.8199999999999,627.9,0.0163800061870252,0.0214000301603265,2017-04-14 15:00:00,54000.0,14420,2017-04-14
0,0,0,0,0,11.77,20.93,12.724316406204958,13.43707893766902,776.8199999999999,627.9,0.0163800061870252,0.0214000301603265,2017-04-14 16:00:00,57600.0,14420,2017-04-14
0,0,0,0,0,11.77,20.93,12.724316406204958,13.43707893766902,776.8199999999999,627.9,0.0163800061870252,0.0214000301603265,2017-04-14 17:00:00,61200.0,14420,2017-04-14
0,0,0,0,0,11.77,20.93,12.724316406204958,13.43707893766902,776.8199999999999,627.9,0.0163800061870252,0.0214000301603265,2017-04-14 18:00:00,64800.0,14420,2017-04-14
0,0,0,0,0,11.77,20.93,12.724316406204958,13.43707893766902,776.8199999999999,627.9,0.0163800061870252,0.0214000301603265,2017-04-14 19:00:00,68400.0,14420,2017-04-14
0,0,0,0,0,11.77,20.93,12.724316406204958,13.43707893766902,776.8199999999999,627.9,0.0163800061870252,0.0214000301603265,2017-04-14 20:00:00,72000.0,14420,2017-04-14
0,0,0,0,0,11.77,20.93,12.724316406204958,13.43707893766902,776.8199999999999,627.9,0.0163800061870252,0.0214000301603265,2017-04-14 21:00:00,75600.0,14420,2017-04-14
0,0,0,0,0,11.77,20.93,12.724316406204958,13.43707893766902,776.8199999999999,627.9,0.0163800061870252,0.0214000301603265,2017-04-14 22:00:00,79200.0,14420,2017-04-14
0,0,0,0,0,11.77,20.93,12.724316406204958,13.43707893766902,776.8199999999999,627.9,0.0163800061870252,0.0214000301603265,2017-04-14 23:00:00,82800.0,14420,2017-04-14
0,0,0,0,0,11.77,20.93,12.724316406204958,13.43707893766902,776.8199999999999,627.9,0.0163800061870252,0.0214000301603265,2017-04-15 00:00:00,86400.0,14420,2017-04-15
0,0,0,0,0,11.77,20.93,12.724316406204958,13.43707893766902,776.8199999999999,627.9,0.0163800061870252,0.0214000301603265,2017-04-15 01:00:00,90000.0,14420,2017-04-15
0,0,0,0,0,11.77,20.93,12.724316406204958,13.43707893766902,776.8199999999999,627.9,0.0163800061870252,0.0214000301603265,2017-04-15 02:00:00,93600.0,14420,2017-04-15
0,0,0,0,0,11.77,20.93,12.724316406204958,13.43707893766902,776.8199999999999,627.9,0.0163800061870252,0.0214000301603265,2017-04-15 03:00:00,97200.0,14420,2017-04-15
0,0,0,0,0,11.77,20.93,12.724316406204958,13.43707893766902,776.8199999999999,627.9,0.0163800061870252,0.0214000301603265,2017-04-15 04:00:00,100800.0,14420,2017-04-15
0,0,0,0,0,11.77,20.93,12.724316406204958,13.43707893766902,776.8199999999999,627.9,0.0163800061870252,0.0214000301603265,2017-04-15 05:00:00,104400.0,14420,2017-04-15
0,0,0,0,0,11.77,20.93,12.724316406204958,13.43707893766902,776.8199999999999,627.9,0.0163800061870252,0.0214000301603265,2017-04-15 06:00:00,108000.0,14420,2017-04-15
0,0,0,0,0,11.77,20.93,12.724316406204958,13.43707893766902,776.8199999999999,627.9,0.0163800061870252,0.0214000301603265,2017-04-15 07:00:00,111600.0,14420,2017-04-15
0,0,0,0,0,11.77,20.93,12.724316406204958,13.43707893766902,776.8199999999999,627.9,0.0163800061870252,0.0214000301603265,2017-04-15 08:00:00,115200.0,14420,2017-04-15
0,0,0,0,0,11.77,20.93,12.724316406204958,13.43707893766902,776.8199999999999,627.9,0.0163800061870252,0.0214000301603265,2017-04-15 09:00:00,118800.0,14420,2017-04-15
0,0,0,0,0,11.77,20.93,12.724316406204958,13.43707893766902,776.8199999999999,627.9,0.0163800061870252,0.0214000301603265,2017-04-15 10:00:00,122400.0,14420,2017-04-15
0,0,0,0,0,11.77,20.93,12.724316406204958,13.43707893766902,776.8199999999999,627.9,0.0163800061870252,0.0214000301603265,2017-04-15 11:00:00,126000.0,14420,2017-04-15
0,0,0,0,0,11.77,20.93,12.724316406204958,13.43707893766902,776.8199999999999,627.9,0.0163800061870252,0.0214000301603265,2017-04-15 12:00:00,129600.0,14420,2017-04-15
0,0,0,0,0,11.77,20.93,12.724316406204958,13.43707893766902,776.8199999999999,627.9,0.0163800061870252,0.0214000301603265,2017-04-15 13:00:00,133200.0,14420,2017-04-15
0,0,0,0,0,11.77,20.93,12.724316406204958,13.43707893766902,776.8199999999999,627.9,0.0163800061870252,0.0214000301603265,2017-04-15 14:00:00,136800.0,14420,2017-04-15
0,0,0,0,0,11.77,20.93,12.724316406204958,13.43707893766902,776.8199999999999,627.9,0.0163800061870252,0.0214000301603265,2017-04-15 15:00:00,140400.0,14420,2017-04-15
0,0,0,0,0,11.77,20.93,12.724316406204958,13.43707893766902,776.8199999999999,627.9,0.0163800061870252,0.0214000301603265,2017-04-15 16:00:00,144000.0,14420,2017-04-15
0,0,0,0,0,11.77,20.93,12.724316406204958,13.43707893766902,776.8199999999999,627.9,0.0163800061870252,0.0214000301603265,2017-04-15 17:00:00,147600.0,14420,2017-04-15
0,0,0,0,0,11.77,20.93,12.724316406204958,13.43707893766902,776.8199999999999,627.9,0.0163800061870252,0.0214000301603265,2017-04-15 18:00:00,151200.0,14420,2017-04-15
0,0,0,0,0,11.77,20.93,12.724316406204958,13.43707893766902,776.8199999999999,627.9,0.0163800061870252,0.0214000301603265,2017-04-15 19:00:00,154800.0,14420,2017-04-15
0,0,0,0,0,11.77,20.93,12.724316406204958,13.43707893766902,776.8199999999999,627.9,0.0163800061870252,0.0214000301603265,2017-04-15 20:00:00,158400.0,14420,2017-04-15
0,0,0,0,0,11.77,20.93,12.724316406204958,13.43707893766902,776.8199999999999,627.9,0.0163800061870252,0.0214000301603265,2017-04-15 21:00:00,162000.0,14420,2017-04-15
